age_group,sex,STATEFIP,bpl,no_mig,prop_pop,prop_mig,origin_original,origin,state_fip,state
15,1,9,537,38,3.521172439227344e-5,0.0945273631840796,Lebanon,Lebanon,09,Connecticut
15,1,9,540,41,3.799159737061081e-5,0.04385026737967915,Saudi Arabia,Saudi Arabia,09,Connecticut
15,1,9,541,15,1.3899364891686882e-5,0.03409090909090909,Syria,Syria,09,Connecticut
15,1,9,542,17,1.57526135439118e-5,0.016666666666666666,Turkey,Turkey,09,Connecticut
15,1,9,543,16,1.4825989217799342e-5,0.23529411764705882,United Arab Emirates,UAE,09,Connecticut
15,1,9,600,442,4.095679521417068e-4,0.04203119056675542,AFRICA,AFRICA,09,Connecticut
15,1,9,700,22,2.0385735174474096e-5,0.03021978021978022,Australia and New Zealand,Australia,09,Connecticut
15,1,9,710,19,1.760586219613672e-5,0.5588235294117647,Pacific Islands,Pacific Islands,09,Connecticut
15,1,10,110,92,3.397429032508226e-4,0.031506849315068496,Puerto Rico,Puerto Rico,10,Delaware
15,1,10,200,457,0.0016876359433220208,0.053244786205289524,Mexico,Mexico,10,Delaware
15,1,10,210,117,4.320643443515896e-4,0.0371900826446281,Central America,Central America,10,Delaware
15,1,10,260,75,2.7696432330230104e-4,0.030193236714975844,West Indies,West Indies,10,Delaware
15,1,10,300,136,5.022286395881725e-4,0.07696661007357103,SOUTH AMERICA,SOUTH AMERICA,10,Delaware
15,1,10,413,13,4.8007149372398846e-5,0.037463976945244955,"United Kingdom, ns",UK,10,Delaware
15,1,10,425,42,1.5510002104928856e-4,0.336,Netherlands,Netherlands,10,Delaware
15,1,10,450,73,2.695786080142397e-4,0.8202247191011236,Austria,Austria,10,Delaware
15,1,10,451,48,1.7725716691347265e-4,0.48484848484848486,Bulgaria,Bulgaria,10,Delaware
15,1,10,452,14,5.170000701642952e-5,0.18421052631578946,Czechoslovakia,Czechoslovakia,10,Delaware
15,1,10,453,21,7.755001052464428e-5,0.02032913843175218,Germany,Germany,10,Delaware
15,1,10,465,51,1.883357398455647e-4,0.22077922077922077,Other USSR/Russia,Russia,10,Delaware
15,1,10,500,233,8.604358310591485e-4,0.08512970405553526,China,China,10,Delaware
15,1,10,501,9,3.3235718796276124e-5,0.029900332225913623,Japan,Japan,10,Delaware
15,1,10,518,19,7.016429523658293e-5,0.051075268817204304,Vietnam,Vietnam,10,Delaware
15,1,10,520,15,5.53928646604602e-5,0.3488372093023256,Afghanistan,Afghanistan,10,Delaware
15,1,10,521,125,4.6160720550383503e-4,0.022061418990469466,India,India,10,Delaware
15,1,10,534,4,1.4771430576122721e-5,0.07547169811320754,Israel/Palestine,Israel,10,Delaware
15,1,10,540,10,3.69285764403068e-5,0.043668122270742356,Saudi Arabia,Saudi Arabia,10,Delaware
15,1,10,600,131,4.837643513680191e-4,0.034610303830911494,AFRICA,AFRICA,10,Delaware
15,1,11,110,34,1.5431328319664506e-4,0.03195488721804511,Puerto Rico,Puerto Rico,11,District of Columbia
15,1,11,115,12,5.4463511716462955e-5,0.09302325581395349,U.S. Virgin Islands,U.S. Virgin Islands,11,District of Columbia
15,1,11,150,83,3.767059560388688e-4,0.06666666666666667,Canada,Canada,11,District of Columbia
15,1,11,200,72,3.2678107029877776e-4,0.03169014084507042,Mexico,Mexico,11,District of Columbia
15,1,11,210,400,0.0018154503905487653,0.04298302170642596,Central America,Central America,11,District of Columbia
15,1,11,260,137,6.217917587629521e-4,0.06190691369182106,West Indies,West Indies,11,District of Columbia
15,1,11,300,209,9.485728290617298e-4,0.061670109176748304,SOUTH AMERICA,SOUTH AMERICA,11,District of Columbia
15,1,11,405,27,1.2254290136204165e-4,0.135,Sweden,Sweden,11,District of Columbia
15,1,11,413,96,4.3570809373170364e-4,0.0960960960960961,"United Kingdom, ns",UK,11,District of Columbia
15,1,11,433,21,9.531114550381018e-5,0.28,Greece,Greece,11,District of Columbia
15,1,11,434,23,1.04388397456554e-4,0.044145873320537425,Italy,Italy,11,District of Columbia
15,1,11,453,63,2.859334365114305e-4,0.04790874524714829,Germany,Germany,11,District of Columbia
15,1,11,455,29,1.3162015331478547e-4,0.24369747899159663,Poland,Poland,11,District of Columbia
15,1,11,465,38,1.724677871021327e-4,0.04513064133016627,Other USSR/Russia,Russia,11,District of Columbia
15,1,11,499,7,3.1770381834603394e-5,0.1206896551724138,"Europe, ns","Europe, ns",11,District of Columbia
15,1,11,500,121,5.491737431410014e-4,0.07831715210355987,China,China,11,District of Columbia
15,1,11,501,15,6.80793896455787e-5,0.023291925465838508,Japan,Japan,11,District of Columbia
15,1,11,502,18,8.169526757469444e-5,0.031088082901554404,Korea,South Korea,11,District of Columbia
15,1,11,515,20,9.077251952743826e-5,0.033277870216306155,Philippines,Philippines,11,District of Columbia
15,1,11,518,51,2.3146992479496756e-4,0.08401976935749589,Vietnam,Vietnam,11,District of Columbia
15,1,11,521,28,1.2708152733841358e-4,0.017532874139010644,India,India,11,District of Columbia
15,1,11,543,14,6.354076366920679e-5,0.13592233009708737,United Arab Emirates,UAE,11,District of Columbia
15,1,11,600,415,0.001883529780194344,0.06093084715900749,AFRICA,AFRICA,11,District of Columbia
15,1,12,100,40,6.872761305391664e-6,0.07561436672967864,American Samoa,American Samoa,12,Florida
15,1,12,105,110,1.8900093589827076e-5,0.06343713956170703,Guam,Guam,12,Florida
15,1,12,110,12747,0.0021901772089956886,0.08354634472452711,Puerto Rico,Puerto Rico,12,Florida
15,1,12,115,713,1.225069702686064e-4,0.0920356266942042,U.S. Virgin Islands,U.S. Virgin Islands,12,Florida
15,1,12,150,1072,1.8419000298449658e-4,0.043866110156313934,Canada,Canada,12,Florida
15,1,12,160,19,3.2645616200610403e-6,0.013361462728551337,Atlantic Islands,Atlantic Islands,12,Florida
15,1,12,200,6180,0.0010618416216830121,0.04348621529194872,Mexico,Mexico,12,Florida
15,1,12,210,8515,0.0014630390628852506,0.05208078485100553,Central America,Central America,12,Florida
15,1,12,250,15170,0.0026064947250697885,0.04941400269708598,Cuba,Cuba,12,Florida
15,1,12,260,15725,0.002701854288182098,0.06132493048541266,West Indies,West Indies,12,Florida
15,1,12,299,50,8.59095163173958e-6,0.055248618784530384,"Americas, n.s.","Americas, n.s.",12,Florida
15,1,12,300,15952,0.0027408572085901957,0.062184972224929344,SOUTH AMERICA,SOUTH AMERICA,12,Florida
15,1,12,400,60,1.0309141958087496e-5,0.07168458781362007,Denmark,Denmark,12,Florida
15,1,12,401,38,6.529123240122081e-6,0.05993690851735016,Finland,Finland,12,Florida
15,1,12,402,109,1.8728274557192283e-5,0.18505942275042445,Iceland,Iceland,12,Florida
15,1,12,404,78,1.3401884545513746e-5,0.10222804718217562,Norway,Norway,12,Florida
15,1,12,405,84,1.4432798741322495e-5,0.08814270724029381,Sweden,Sweden,12,Florida
15,1,12,410,504,8.659679244793497e-5,0.04100895036615134,England,England,12,Florida
15,1,12,411,24,4.123656783234999e-6,0.01721664275466284,Scotland,Scotland,12,Florida
15,1,12,413,719,1.2353788446441515e-4,0.0739940310795513,"United Kingdom, ns",UK,12,Florida
15,1,12,414,113,1.941555068773145e-5,0.05453667953667954,Ireland,Ireland,12,Florida
15,1,12,420,85,1.4604617773957286e-5,0.1118421052631579,Belgium,Belgium,12,Florida
15,1,12,421,441,7.577219339194309e-5,0.05944998651927743,France,France,12,Florida
15,1,12,425,161,2.766286425420145e-5,0.07184292726461401,Netherlands,Netherlands,12,Florida
15,1,12,426,82,1.408916067605291e-5,0.07250221043324491,Switzerland,Switzerland,12,Florida
15,1,12,430,90,1.5463712937131244e-5,0.03129346314325452,Albania,Albania,12,Florida
15,1,12,433,73,1.2542789382339788e-5,0.025060075523515277,Greece,Greece,12,Florida
15,1,12,434,631,1.084178095925535e-4,0.07540630975143403,Italy,Italy,12,Florida
15,1,12,436,21,3.6081996853306237e-6,0.007164790174002047,Portugal,Portugal,12,Florida
15,1,12,438,524,9.00331731006308e-5,0.0719879104272565,Spain,Spain,12,Florida
15,1,12,450,15,2.577285489521874e-6,0.029239766081871343,Austria,Austria,12,Florida
15,1,12,451,119,2.04464648835402e-5,0.05964912280701754,Bulgaria,Bulgaria,12,Florida
15,1,12,453,1129,1.939836878446797e-4,0.04908268846187288,Germany,Germany,12,Florida
15,1,12,454,56,9.62186582754833e-6,0.027902341803687097,Hungary,Hungary,12,Florida
15,1,12,455,68,1.168369421916583e-5,0.015454545454545455,Poland,Poland,12,Florida
15,1,12,456,153,2.6288311993123116e-5,0.04710591133004926,Romania,Romania,12,Florida
15,1,12,457,135,2.3195569405696866e-5,0.023855804912528714,Yugoslavia,Yugoslavia,12,Florida
15,1,12,461,7,1.2027332284435412e-6,0.029914529914529916,Latvia,Latvia,12,Florida
15,1,12,462,41,7.044580338026455e-6,0.0836734693877551,Lithuania,Lithuania,12,Florida
15,1,12,465,1189,2.042928298027672e-4,0.08315266801874258,Other USSR/Russia,Russia,12,Florida
15,1,12,499,101,1.7353722296113953e-5,0.0898576512455516,"Europe, ns","Europe, ns",12,Florida
15,1,12,500,1422,2.4432666440667367e-4,0.06773041200285783,China,China,12,Florida
15,1,12,501,650,1.1168237121261454e-4,0.09331036462819409,Japan,Japan,12,Florida
15,1,12,502,252,4.3298396223967486e-5,0.03534857623790153,Korea,South Korea,12,Florida
15,1,12,511,16,2.7491045221566657e-6,0.014272970561998216,Cambodia (Kampuchea),Cambodia (Kampuchea),12,Florida
15,1,12,512,94,1.615098906767041e-5,0.10140237324703344,Indonesia,Indonesia,12,Florida
15,1,12,513,8,1.3745522610783328e-6,0.005092297899427116,Laos,Laos,12,Florida
15,1,12,514,150,2.577285489521874e-5,0.21645021645021645,Malaysia,Malaysia,12,Florida
15,1,12,515,1066,1.8315908878868784e-4,0.05202030060511419,Philippines,Philippines,12,Florida
15,1,12,516,77,1.3230065512878953e-5,0.1807511737089202,Singapore,Singapore,12,Florida
15,1,12,517,306,5.257662398624623e-5,0.091017251635931,Thailand,Thailand,12,Florida
15,1,12,518,1008,1.7319358489586994e-4,0.051510041391997545,Vietnam,Vietnam,12,Florida
15,1,12,520,9,1.5463712937131243e-6,0.019867549668874173,Afghanistan,Afghanistan,12,Florida
15,1,12,521,1449,2.48965778287813e-4,0.03227387130543243,India,India,12,Florida
15,1,12,522,52,8.934589697009163e-6,0.01703800786369594,Iran,Iran,12,Florida
15,1,12,532,49,8.419132599104789e-6,0.035050071530758224,Iraq,Iraq,12,Florida
15,1,12,534,238,4.08929297670804e-5,0.03767611207851829,Israel/Palestine,Israel,12,Florida
15,1,12,535,120,2.0618283916174992e-5,0.066006600660066,Jordan,Jordan,12,Florida
15,1,12,536,16,2.7491045221566657e-6,0.013411567476948869,Kuwait,Kuwait,12,Florida
15,1,12,537,100,1.718190326347916e-5,0.03188775510204082,Lebanon,Lebanon,12,Florida
15,1,12,540,290,4.9827519464089564e-5,0.10261854210898796,Saudi Arabia,Saudi Arabia,12,Florida
15,1,12,541,107,1.83846364919227e-5,0.07215104517869184,Syria,Syria,12,Florida
15,1,12,542,222,3.814382524492374e-5,0.050546448087431695,Turkey,Turkey,12,Florida
15,1,12,543,109,1.8728274557192283e-5,0.1892361111111111,United Arab Emirates,UAE,12,Florida
15,1,12,599,208,3.573835878803665e-5,0.10033767486734202,"Asia, nec/ns","Asia, nec/ns",12,Florida
15,1,12,600,979,1.6821083294946097e-4,0.03409961685823755,AFRICA,AFRICA,12,Florida
15,1,12,700,150,2.577285489521874e-5,0.06180469715698393,Australia and New Zealand,Australia,12,Florida
15,1,12,710,77,1.3230065512878953e-5,0.25245901639344265,Pacific Islands,Pacific Islands,12,Florida
15,1,13,105,93,3.0153559433151992e-5,0.15097402597402598,Guam,Guam,13,Georgia
15,1,13,110,723,2.344196072061171e-4,0.06960623856744007,Puerto Rico,Puerto Rico,13,Georgia
15,1,13,115,365,1.1834461497957501e-4,0.1044349070100143,U.S. Virgin Islands,U.S. Virgin Islands,13,Georgia
15,1,13,150,951,3.0834446259061875e-4,0.11733497840838988,Canada,Canada,13,Georgia
15,1,13,160,33,1.0699650121441028e-5,0.06918238993710692,Atlantic Islands,Atlantic Islands,13,Georgia
15,1,13,200,7057,0.002288103966879071,0.04964823413535951,Mexico,Mexico,13,Georgia
15,1,13,210,3060,9.92149374897259e-4,0.06934687032588496,Central America,Central America,13,Georgia
15,1,13,250,231,7.489755085008721e-5,0.045205479452054796,Cuba,Cuba,13,Georgia
15,1,13,260,1401,4.5424878242845095e-4,0.045593595417859935,West Indies,West Indies,13,Georgia
15,1,13,300,1496,4.8505080550532666e-4,0.06174673930988939,SOUTH AMERICA,SOUTH AMERICA,13,Georgia
15,1,13,401,112,3.631396404852713e-5,0.5067873303167421,Finland,Finland,13,Georgia
15,1,13,402,22,7.133100080960686e-6,0.4,Iceland,Iceland,13,Georgia
15,1,13,404,19,6.160404615375138e-6,0.08837209302325581,Norway,Norway,13,Georgia
15,1,13,410,223,7.230369627519241e-5,0.047487223168654176,England,England,13,Georgia
15,1,13,411,36,1.1672345587026577e-5,0.09651474530831099,Scotland,Scotland,13,Georgia
15,1,13,413,172,5.576787336023809e-5,0.04132628543969245,"United Kingdom, ns",UK,13,Georgia
15,1,13,420,40,1.2969272874473975e-5,0.0814663951120163,Belgium,Belgium,13,Georgia
15,1,13,421,110,3.566550040480343e-5,0.0573215216258468,France,France,13,Georgia
15,1,13,433,12,3.8907818623421926e-6,0.02877697841726619,Greece,Greece,13,Georgia
15,1,13,434,164,5.317401878534329e-5,0.1267387944358578,Italy,Italy,13,Georgia
15,1,13,438,45,1.4590431983783221e-5,0.04756871035940803,Spain,Spain,13,Georgia
15,1,13,451,46,1.4914663805645071e-5,0.05555555555555555,Bulgaria,Bulgaria,13,Georgia
15,1,13,452,32,1.037541829957918e-5,0.061068702290076333,Czechoslovakia,Czechoslovakia,13,Georgia
15,1,13,453,1012,3.2812260372419154e-4,0.05501195912154816,Germany,Germany,13,Georgia
15,1,13,455,61,1.977814113357281e-5,0.08664772727272728,Poland,Poland,13,Georgia
15,1,13,456,192,6.225250979747508e-5,0.0704070407040704,Romania,Romania,13,Georgia
15,1,13,457,85,2.7559704858257195e-5,0.034623217922606926,Yugoslavia,Yugoslavia,13,Georgia
15,1,13,461,13,4.215013684204041e-6,0.07878787878787878,Latvia,Latvia,13,Georgia
15,1,13,462,34,1.1023881943302878e-5,0.12734082397003746,Lithuania,Lithuania,13,Georgia
15,1,13,465,709,2.298803617000512e-4,0.12341166231505657,Other USSR/Russia,Russia,13,Georgia
15,1,13,499,10,3.242318218618494e-6,0.022271714922048998,"Europe, ns","Europe, ns",13,Georgia
15,1,13,500,472,1.530374199187929e-4,0.0374960279631395,China,China,13,Georgia
15,1,13,501,421,1.365015970038386e-4,0.1078933880061507,Japan,Japan,13,Georgia
15,1,13,502,1040,3.3720109473632336e-4,0.06417376280389979,Korea,South Korea,13,Georgia
15,1,13,511,22,7.133100080960686e-6,0.022244691607684528,Cambodia (Kampuchea),Cambodia (Kampuchea),13,Georgia
15,1,13,512,116,3.7610891335974526e-5,0.14356435643564355,Indonesia,Indonesia,13,Georgia
15,1,13,514,15,4.8634773279277405e-6,0.025210084033613446,Malaysia,Malaysia,13,Georgia
15,1,13,515,372,1.2061423773260797e-4,0.06684636118598383,Philippines,Philippines,13,Georgia
15,1,13,517,144,4.668938234810631e-5,0.08154020385050963,Thailand,Thailand,13,Georgia
15,1,13,518,863,2.79812062266776e-4,0.06083462568729733,Vietnam,Vietnam,13,Georgia
15,1,13,521,1862,6.037196523067635e-4,0.0402777477341063,India,India,13,Georgia
15,1,13,522,30,9.726954655855481e-6,0.013256738842244807,Iran,Iran,13,Georgia
15,1,13,524,232,7.522178267194905e-5,0.20368744512730466,Nepal,Nepal,13,Georgia
15,1,13,532,17,5.511940971651439e-6,0.022427440633245383,Iraq,Iraq,13,Georgia
15,1,13,534,66,2.1399300242882056e-5,0.044654939106901215,Israel/Palestine,Israel,13,Georgia
15,1,13,535,12,3.8907818623421926e-6,0.022727272727272728,Jordan,Jordan,13,Georgia
15,1,13,537,40,1.2969272874473975e-5,0.047058823529411764,Lebanon,Lebanon,13,Georgia
15,1,13,540,106,3.436857311735603e-5,0.11240721102863202,Saudi Arabia,Saudi Arabia,13,Georgia
15,1,13,541,24,7.781563724684385e-6,0.049079754601226995,Syria,Syria,13,Georgia
15,1,13,542,95,3.080202307687569e-5,0.07037037037037037,Turkey,Turkey,13,Georgia
15,1,13,543,35,1.1348113765164727e-5,0.16055045871559634,United Arab Emirates,UAE,13,Georgia
15,1,13,599,15,4.8634773279277405e-6,0.027829313543599257,"Asia, nec/ns","Asia, nec/ns",13,Georgia
15,1,13,600,2677,8.679685871241708e-4,0.06132734645254404,AFRICA,AFRICA,13,Georgia
15,1,13,700,174,5.641633700396179e-5,0.1831578947368421,Australia and New Zealand,Australia,13,Georgia
15,1,13,710,18,5.836172793513288e-6,0.04275534441805225,Pacific Islands,Pacific Islands,13,Georgia
15,1,15,100,146,3.406892657212928e-4,0.05190188410949165,American Samoa,American Samoa,15,Hawaii
15,1,15,105,338,7.887189850260067e-4,0.1417785234899329,Guam,Guam,15,Hawaii
15,1,15,110,26,6.067069115584667e-5,0.02728226652675761,Puerto Rico,Puerto Rico,15,Hawaii
15,1,15,150,276,6.440427215005262e-4,0.1564625850340136,Canada,Canada,15,Hawaii
15,1,15,200,135,3.1502089638612695e-4,0.04889532777978993,Mexico,Mexico,15,Hawaii
15,1,15,210,67,1.563437041323741e-4,0.14316239316239315,Central America,Central America,15,Hawaii
15,1,15,434,43,1.0033998921928488e-4,0.11944444444444445,Italy,Italy,15,Hawaii
15,1,15,453,115,2.683511339585526e-4,0.04950495049504951,Germany,Germany,15,Hawaii
15,1,15,465,50,1.1667440606893591e-4,0.14367816091954022,Other USSR/Russia,Russia,15,Hawaii
15,1,15,500,491,0.0011457426675969505,0.07333831217326363,China,China,15,Hawaii
15,1,15,501,434,0.0010127338446783637,0.07983811626195732,Japan,Japan,15,Hawaii
15,1,15,502,128,2.986864795364759e-4,0.03230691569914185,Korea,South Korea,15,Hawaii
15,1,15,515,2129,0.004967996210415291,0.05767303264255723,Philippines,Philippines,15,Hawaii
15,1,15,516,30,7.000464364136154e-5,0.3157894736842105,Singapore,Singapore,15,Hawaii
15,1,15,517,8,1.8667904971029744e-5,0.018957345971563982,Thailand,Thailand,15,Hawaii
15,1,15,518,39,9.100603673377001e-5,0.011396843950905903,Vietnam,Vietnam,15,Hawaii
15,1,15,521,120,2.8001857456544615e-4,0.13636363636363635,India,India,15,Hawaii
15,1,15,542,16,3.733580994205949e-5,0.2,Turkey,Turkey,15,Hawaii
15,1,15,700,27,6.300417927722538e-5,0.04072398190045249,Australia and New Zealand,Australia,15,Hawaii
15,1,15,710,759,0.001771117484126447,0.09733264939728135,Pacific Islands,Pacific Islands,15,Hawaii
15,1,15,950,24,5.600371491308924e-5,0.04088586030664395,Other n.e.c.,Other n.e.c.,15,Hawaii
15,1,16,100,11,2.2778241395519314e-5,0.4782608695652174,American Samoa,American Samoa,16,Idaho
15,1,16,105,34,7.040547340433242e-5,0.17346938775510204,Guam,Guam,16,Idaho
15,1,16,110,25,5.1768730444362076e-5,0.22522522522522523,Puerto Rico,Puerto Rico,16,Idaho
15,1,16,150,90,1.8636742959970347e-4,0.07020280811232449,Canada,Canada,16,Idaho
15,1,16,200,1751,0.0036258818803231196,0.06915754966625855,Mexico,Mexico,16,Idaho
15,1,16,210,60,1.2424495306646898e-4,0.09523809523809523,Central America,Central America,16,Idaho
15,1,16,260,32,6.626397496878345e-5,0.10191082802547771,West Indies,West Indies,16,Idaho
15,1,16,300,82,1.698014358575076e-4,0.049576783555018135,SOUTH AMERICA,SOUTH AMERICA,16,Idaho
15,1,16,400,24,4.9697981226587594e-5,0.5,Denmark,Denmark,16,Idaho
15,1,16,420,26,5.383947966213656e-5,0.5777777777777777,Belgium,Belgium,16,Idaho
15,1,16,426,17,3.520273670216621e-5,0.37777777777777777,Switzerland,Switzerland,16,Idaho
15,1,16,438,14,2.8990489048842762e-5,0.07407407407407407,Spain,Spain,16,Idaho
15,1,16,451,76,1.573769405508607e-4,0.3153526970954357,Bulgaria,Bulgaria,16,Idaho
15,1,16,453,42,8.697146714652828e-5,0.02193211488250653,Germany,Germany,16,Idaho
15,1,16,457,132,2.733388967462318e-4,0.1639751552795031,Yugoslavia,Yugoslavia,16,Idaho
15,1,16,465,33,6.833472418655794e-5,0.04330708661417323,Other USSR/Russia,Russia,16,Idaho
15,1,16,499,10,2.070749217774483e-5,0.3333333333333333,"Europe, ns","Europe, ns",16,Idaho
15,1,16,500,62,1.2838645150201796e-4,0.050080775444264945,China,China,16,Idaho
15,1,16,502,85,1.7601368351083106e-4,0.37280701754385964,Korea,South Korea,16,Idaho
15,1,16,516,25,5.1768730444362076e-5,0.0585480093676815,Singapore,Singapore,16,Idaho
15,1,16,517,32,6.626397496878345e-5,0.13445378151260504,Thailand,Thailand,16,Idaho
15,1,16,520,78,1.6151843898640968e-4,0.35294117647058826,Afghanistan,Afghanistan,16,Idaho
15,1,16,521,17,3.520273670216621e-5,0.01669941060903733,India,India,16,Idaho
15,1,16,524,33,6.833472418655794e-5,0.19411764705882353,Nepal,Nepal,16,Idaho
15,1,16,532,24,4.9697981226587594e-5,0.07868852459016394,Iraq,Iraq,16,Idaho
15,1,16,540,27,5.591022887991104e-5,0.04679376083188908,Saudi Arabia,Saudi Arabia,16,Idaho
